Input Sample	B cells naive	B cells memory	Plasma cells	T cells CD8	T cells CD4 naive	T cells CD4 memory resting	T cells CD4 memory activated	T cells follicular helper	T cells regulatory (Tregs)	T cells gamma delta	NK cells resting	NK cells activated	Monocytes	Macrophages M0	Macrophages M1	Macrophages M2	Dendritic cells resting	Dendritic cells activated	Mast cells resting	Mast cells activated	Eosinophils	Neutrophils	P-value	Correlation	RMSE
GSM1607719	0	0.00326568888815355	0	0.125884151917926	0	0	0	0.152243139953422	0	0.0747210412050497	0	0.211183337858725	0	0.042757735978026	0.0631687454933353	0.0127561331553818	0.0267361676289777	0	0	0.287283857921003	0	0	0.181	0.0893802126930308	1.10985643892788
GSM1607720	0.0252034969519934	0.00283155516850484	0.096734608895711	0.0929136376007643	0.0764786906183699	0.0335560435015342	0.0147575314324107	0.102585206560305	0.0625490960972298	0.0833427473681015	0	0.149958171547507	0.0429263284079587	0.00340517170628706	0.0444472707111928	0.0297025078208598	0.000313008663001848	0	0	0.138294926948268	0	0	0.0580000000000001	0.150239080527843	1.04390985047257
GSM1607721	0.00877476464988821	0	0.0262738512089554	0.130298470771984	0	0.0609221918824585	0.158884626580649	0.135337991173166	0	0.0913489870202246	0	0.139705208225143	0.00267921813636386	0	0.0728077016078864	0.0132176688585854	0.016598198771769	0.0283550059278839	0	0.114796115185042	0	0	0.091	0.124924466026507	1.0694721029745
GSM1607722	0	0	0.141135621772537	0.0319707172177096	0	0.0564643861108718	0	0.0899822342854668	0	0.0271844320606678	0	0.0954975595727456	0.0110425291338413	0.0828373111568858	0.0599971396255233	0.0368336835548765	0	0	0	0.367054385508874	0	0	0.21	0.0780214210491608	1.08499335323807
GSM1607723	0.00105612393369609	0	0.047961718378129	0.0500587400265306	0	0.0541280860964188	0.0248192319078325	0.0530616842704475	0.0978158813378512	0	0	0.151510649147026	0	0.103146168247773	0.0895860896086726	0.0342361635252576	0.0926962289726395	0.0598863408015169	0	0.129333481522664	0	0.0107034122235449	0.531	0.0193548065561807	1.08737162285696
GSM1607724	0	0	0	0.0449441806422247	0	0.0120880700876434	0	0.137878913185874	0.0126327644868294	0.0160278448302816	0	0.117796258005583	0.0441388975612141	0.075802742413342	0.019150301415505	0.155250893967522	0	0.0430859047955552	0	0.288936583800591	0	0.0322666448078357	0.143	0.102464828218408	1.06594210865748
GSM1607725	0	0.00518962578058706	0	0.0348418309140057	0	0.00305016889088905	0.0532572579814399	0.044568067283081	0	0.0183377503091505	0	0.104682807166657	0.0191618271745692	0.0726299750246749	0.00384980091743013	0.0325729836005774	0.0147399192527359	0.0242969672128722	0	0.567521782884061	0	0.00129923560726894	0.232	0.0724447886848304	1.17362780918666
GSM1607726	0.0448158820173821	0.012278762651596	0.0695086269244745	0.0635558015214074	0.225535534977564	0	0.0641820417495147	0.0974642203906761	0.0952723825575548	0.0683394281125251	0	0.107967381101267	0.00303228284406125	0.00969610044470773	0.012924683429772	0.0586973237755271	0	0.0106487766230808	0	0.0560807708788892	0	0	0.00900000000000001	0.249660016795856	0.999418929019661
GSM1607727	0.0142234311585081	0.00895254861308584	0.0465810230150934	0.0464792774734856	0.134119230008308	0	0.0490688246358218	0.0859518154109659	0.0824576117368593	0.0581744950710586	0	0.103197164181472	0.0436144836854949	0.0086695999436303	0.0131065776665141	0.0268823070125464	0	0.0225432225872635	0	0.248341134206086	0	0.00763725359380694	0.11	0.113116103990578	1.05671079139458
GSM1607728	0	0	0	0	0	0.180195275404689	0	0.0365653034797071	0.0934542534960364	0.113714036479095	0	0.0116736315334398	0	0.272925860147933	0.0211565359335139	0.068656305986954	0.0444320667747164	0	0	0.157226730763915	0	0	0.545	0.0177128816109696	1.10629182117917
GSM1607729	0.00987368919968299	0	0.0409784717969339	0	0	0.115509582588154	0	0.0418888697680069	0	0.117259294860536	0	0.115164734523596	0.0569940798117669	0.161425697628911	0.124602757316087	0	0	0.075188943511129	0	0.141113878995196	0	0	0.0669999999999999	0.14054200540615	1.0513716937089
GSM1607730	0	0	0.0537048939519215	0	0.00772298943739664	0.102385708566767	0.118584914254962	0.081279822511891	0	0.0460020140722901	0	0.0907949990175104	0.0176606231620727	0.0397504004330052	0.0469675045570066	0.0411674238523418	0.0335441856315828	0.0273156544004181	0	0.293118866150834	0	0	0.243	0.068550267053537	1.07272051436863
GSM1607731	0.0308848406499747	0	0.152758174229295	0.0481582403803502	0	0.000551608966451358	0.107186675307499	0.106655847978619	0	0.0355657838196592	0	0.113383557075021	0	0.0255245711637995	0.156833967924806	0	0.10408574792993	0.00881128489804674	0	0.104719575901651	0	0.0048801237748969	0.551	0.0170019600489345	1.08358527834545
GSM1607732	0.0170766222863608	0	0.033456388987849	0	0	0.119195072742844	0.00173312173237819	0.00175806876811057	0	0.0320834952433812	0	0.0298401157411529	0.0409825495252203	0.184982177149359	0.0185743981501685	0	0.00378603765597752	0.0437610145898898	0	0.472770937427308	0	0	0.419	0.0355639792404282	1.15762264716485
GSM1607733	0	0.0163495587737665	0.117949150517648	0.12668205479387	0.0310984785159488	0	0.0555207421242732	0.0933983761719155	0	0.0338320002544411	0	0.170833673994696	0.0422545204159066	0	0.0539955170285821	0.0509708239054863	0.035263777081894	0.0200783790677309	0	0.151772947353841	0	0	0.119	0.10892663210173	1.05039944370343
GSM1607734	0.0835121298979216	0	0.0487196551350565	0.0358601658322313	0	0.0187752464936106	0	0.110281665348869	0.0173295259792768	0.0311949155004248	0	0.0824638288523035	0.0533820427692946	0.11802218984071	0.0072663407247844	0.0703892997521211	0	0.0153428391206149	0	0.259057160451271	0	0.0484029943015102	0.077	0.134009604868673	1.04007674995161
GSM1607735	0	0	0.0847755554662936	0.0352923857686314	0.0137178640576283	0.137657600031561	0	0	0	0.0286132660496324	0	0.0512464134816853	0.0782641944791835	0.165527392328444	0	0	0.0200713479372955	0.121222919454914	0	0.263611060944731	0	0	0.58	0.0139435088165927	1.09578412076212
GSM1607736	0.0190555511032628	0	0.025784411979117	0.0477919677445501	0.0323991652044306	0.00814788876509497	0.0405810022412965	0.103162341372281	0.023166749618708	0.109781242177089	0	0.257175258431022	0.00266482578620411	0	0.113312834428543	0	0.0756739166460493	0	0	0.141302844502351	0	0	0.123	0.107854834293051	1.09920970467973
GSM1607737	0	0	0	0.00124043419585744	0	0.019672059645828	0	0.124320968563749	0.00436386874897016	0.0895668293639215	0	0.082045042877135	0	0.179161890707006	0.0574860322157798	0	0	0.0109353450981171	0	0.431207528583636	0	0	0.291	0.0560946322406426	1.13909859168667
GSM1607738	0.00758642735614469	0.0116795133635181	0.0155216166897424	0.181530142978557	0	0.0103208591104147	0.0426318347077336	0.172861972158639	0	0.0366858984076276	0	0.150482267393704	0.00302332594337771	0.0349642966426533	0.151731804006433	0.033768452643452	0.00112140328614341	0.0121766132110631	0	0.133913572100796	0	0	0.00700000000000001	0.272895811756883	0.998100199537168
GSM1607739	0.0197543866870293	0.0170281816822021	0.0622741487299203	0.0216211802876687	0.0787184626053869	0.0293599819244109	0.0307134740433916	0.121978485105948	0.0583519563059801	0.101383878375012	0	0.124370262324305	0	0.0793336330302764	0.0583936347050407	0.0309285612362986	0.0134053363957093	0	0	0.15238443656142	0	0	0.049	0.164255793194488	1.02999884463172
GSM1607740	0	0	0	0.0735720366646268	0	0.0552944118953715	0.0418306121786336	0.0795756017909198	0	0.049127926782844	0	0.173808688512863	0.0396671052455642	0.0577116771905438	0.0739306160234973	0.0313316604768241	0.00336184083131097	0.0252536525498986	0	0.247735551806209	0	0.0477986180508936	0.078	0.131655182314952	1.06140314349943
GSM1607741	0	0	0	0.0211427121658757	0.0266007398164868	0.0294226317968598	0	0.041832016052346	0.0323494827021334	0	0	0.0286407174727087	0.0489648455531474	0.183797298417045	0.0558844027167975	0	0	0.0364515083220135	0	0.494913644984587	0	0	0.306	0.0530359681633611	1.16116919738088
GSM1607742	0	0	0	0	0.0431426039129093	0.0988898513893727	0	0	0	0	0	0.105291050934576	0.0236887675887822	0.13880457822908	0	0	0	0.107852796777142	0	0.385740557759194	0.000145075488299533	0.0964447179206441	0.29	0.0562471880218923	1.12264917420883
GSM1607743	0	0	0.0756593869077255	0.0429449649778371	0	0.0757605137201031	0.0248313955308151	0.0915288168318472	0	0	0	0.123074155314665	0.0171529876006118	0.0583775024011751	0.0287236866408746	0	0	0.0469285893301999	0	0.411468931776542	0.00354906896760374	0	0.148	0.1001285812307	1.09180416734307
GSM1607744	0	0	0.0933993665255513	0.108726454686066	0	0.0202287141916149	0.00886471704254044	0.0580129007926247	0.0940256719987676	0.0543128784818468	0	0.11807050595168	0.0622473255241185	0.140298273806149	0.0272268323531029	0.0539401967400289	0	0.0320893801123609	0	0.128556781793548	0	0	0.274	0.0599489976283295	1.06591975501366
GSM1607745	0	0	0	0.0632008375974499	0	0.0774604879223775	0.0133938241233767	0.138473755906369	0	0.106496090987483	0	0.16393353117433	0	0.0619307083725274	0.0737562229305289	0	0.065407089744152	0.000595123551207522	0	0.195146004179613	0	0.040206323510584	0.179	0.0908360610217726	1.08240919875197
GSM1607746	0.0181219384032918	0	0.121729444331734	0.00167280206370801	0	0	0.109748159452938	0.150256851686927	0.0320521469747664	0.0814887802394077	0	0.0486172884483171	0	0.00738103676556158	0.0695654037797572	0	0.0325715222686473	0.0109315923941074	0	0.315863033190836	0	0	0.602	0.0112368262007185	1.09866868307972
GSM1607747	0.0169753483729315	0	0.0253330797523639	0.0464037181049081	0	0.136024826144192	0	0.106854952943215	0	0.0521254722128042	0	0.0952508232894712	0.0413541250378467	0	0.113832338006068	0.0237164949448923	0.0324319616052143	0.0228294502666807	0	0.286867409319412	0	0	0.297	0.0548242485973066	1.09198852003093
GSM1607748	0.0271421759069995	0.0146637622332713	0.141270935377543	0.0846227382214301	0.0839051560192201	0	0.0425300703255299	0.106782952148604	0.0318534899070443	0.0324405713185811	0	0.103419492819314	0.0213874949789351	0.0200722208146571	0.0606421567273789	0.0279281678442914	0.00918855064921129	0.0202997576503733	0	0.171850307057616	0	0	0.077	0.133424056006474	1.03098036875976
GSM1607749	0.0225805449797742	0	0	0.0945221375269942	0	0.00187590585280667	0.135305458734598	0.0816609233997008	0	0.0871484708354322	0	0.136260903502182	0.0346963443180928	0.0229159206248637	0.0965322985833758	0.0311307776429119	0.00661532158102221	0.0121859974941871	0	0.236568994924058	0	0	0.011	0.244003951945363	1.00520187399573
GSM1607750	0.0263542000305289	0	0.0753267372275422	0	0	0.0991949246416627	0.235554291293589	0.105367101565598	0	0.0327972728959633	0	0.163407031915901	0.00403221283984833	0.0498515215432364	0.0784153645169913	0	0.0916041508716783	0.00521898847085847	0	0.032876202186602	0	0	0.332	0.0487954410690599	1.07765885754751
GSM1607751	0	0	0.0318463908614175	0.127338693747986	0	0	0.262174446801534	0.0843677840205644	0	0.127384463104807	0	0.044762787763108	0	0.0336775379410577	0.0806367194305027	0.046395746211585	0	0.0798143499217567	0	0.0816010801956807	0	0	0.049	0.162637815124887	1.03310762795776
GSM1607752	0.0110646047402741	0	0	0.166448953375526	0	0.041292310662212	0.0982042038210574	0.0926484028111651	0	0.0390947042117448	0	0.187328176144322	0.0248458798319857	0.0474644571079112	0.0894919911555083	0.0982200306427776	0.0246004404487639	0.00101494728855718	0	0.0782808977581954	0	0	0.0669999999999999	0.140675915184094	1.05754113026503
GSM1607753	0	0	0	0	0.00490164056990131	0.035404674364722	0.110577883497193	0.0453141783923004	0	0.023359508649917	0	0.0517013868557328	0.0607903617018612	0.145189447290692	0.0371907645778143	0	0	0.0786189921171822	0	0.399410440318761	0	0.00754072166392258	0.022	0.208396074862781	1.03776325864132
GSM1607754	0.0329109885541496	0	0.0307825294912684	0.110203099406927	0	0	0.0991851993984447	0.119254785797023	0.018481908762909	0.0731297307331521	0	0.0947074259687876	0.0423358615168518	0	0.0390933267182213	0.0031538048923354	0.0581220956766585	0.0171159020289299	0	0.254974757866002	0	0.00654858318833887	0.49	0.0240071207543947	1.09398603797368
GSM1607755	0.0206892288994693	0	0.139408397499153	0.0545031776026291	0	0.20385297931029	0.00540401226276739	0.030140805021661	0	0.00818284352378819	0.0201407071171863	0	0	0.310057142590915	0.0729028576669812	0.00386260021227909	0	0.0607644222898197	0	0.0330121116297417	0.0370787143733195	0	0.675	0.00171222451217004	1.10025080835964
GSM1607756	0	0	0.142173723320892	0.0431856314619591	0.0025014497082871	0.046304754305926	0.121130382078929	0.05150680072968	0	0.0438469146791126	0	0.0713847049626351	0.0523749301815393	0	0.077225140434162	0.0541799442688134	0.0158169033173464	0.0198886242477348	0	0.248568519173347	0	0.00991157712963623	0.108	0.114396913724471	1.03841480930846
GSM1607757	0	0	0.0305345897292037	0.0697190391031109	0	0.00979909529809456	0.0658802005372974	0.0878419157068133	0.00600375168424121	0.154091902228058	0	0.178512276058977	0	0.0805197583244989	0.0563482259323152	0	0.043513814608638	0.0274109494184795	0	0.183809951836584	0	0.00601452953368755	0.091	0.124913082217188	1.07201604303063
GSM1607758	0.0518576078893272	0.0422441455356193	0.0485544881673861	0.0403736401965433	0.254480884161982	0	0.0132185182702925	0.108126470145095	0.0967008812316936	0.0754180047379409	0	0.0975698984745067	0	0.0260131281050412	0.0116883371176888	0.0807154338797871	0.0164227673325108	0.00163123202817351	0	0.0349845627264121	0	0	0.026	0.195988986120912	1.02557923673871
GSM1607759	0.00390200631237874	0	0.0626488345241036	0.0329880987939398	0	0.0589877503981815	0	0.0572519188380496	0	0.0618310244787277	0	0.121322321971941	0	0.0804762309875061	0.0370315203256006	0.0348580254904342	0.00212656475063157	0.00904141782203085	0	0.422365426968893	0	0.0151688583375815	0.326	0.0501349866380251	1.1270254391706
GSM1607760	0.0798317993131451	0	0.00218373298683798	0.0582180504342382	0	0.0922758273534766	0	0.142587260136901	0.00299515304161866	0.0113718106570156	0	0.135913509328507	0.0211878715772615	0.0128601627147097	0.029596066022984	0.00944658455344566	0.0902524525641804	0.00360249342342764	0	0.307677225892251	0	0	0.751	-0.0058773346700215	1.11827982914998
GSM1607761	0.011659857331956	0	0	0	0	0.0634756158200322	0	0.0679850706985959	0.0154448354136592	0.0357215169691378	0	0.103093280996731	0	0.127855963193795	0.0262070248748846	0.108082769761952	0	0.0888929977041538	0	0.351581067235103	0	0	0.52	0.0208831043590844	1.12451738133402
GSM1607762	0.00623904473619327	0	0	0.084394339365144	0	0.057249452062379	0.0683105664023624	0.12174190711348	0.046845579078938	0.0467522581251692	0	0.18455544947571	0	0.036150199756203	0.111586534190349	0.0477955120787159	0.00811510939551731	0	0	0.180264048219839	0	0	0.036	0.187906185087985	1.03938113493508
GSM1607763	0	0	0.069930450980503	0.0540010412043074	0.0176783290810275	0.0483475730898517	0.0158137769603488	0.0617897936290628	0	0	0	0.125809606624242	0.00518709664213539	0.097274690775405	0.133975006923697	0.0103618581871971	0.0330192055445879	0.0672882349527668	0	0.259523335404868	0	0	0.18	0.0901027955309805	1.07785140759492
GSM1607764	0	0	0.0296941805948083	0.0521731727892607	0.0221028063704806	0.0165086177617256	0	0.036129488111647	0.0557110400898367	0	0	0.0628481781428546	0.084798742186307	0.146647344867217	0.0075384185212317	0	0.00320953227162857	0.023922171859669	0	0.458716306433334	0	0	0.18	0.0897872281774981	1.11654594924854
GSM1607765	0	0.00884013346938386	0.0097189191849685	0.284919660326224	0	0	0.160109618150401	0.123344153420179	0	0.056180901856659	0	0.16222317312895	0.00115475071305161	0.0565050813323916	0.0445914687816502	0.0531883029298645	0.00969580412872318	0.000907762482622008	0	0.0286202700949316	0	0	0.00800000000000001	0.263685935530897	1.011520043181
GSM1607766	0.0484201729918761	0	0.264584402694519	0	0.0275073073673537	0.00925246106908732	0	0.022615461075359	0.0290689346227923	0.098788774157655	0	0.0663114950540685	0.0355283377150251	0.0531113536237981	0.0364954174114669	0	0.0232979639868708	0.0441225409013589	0	0.24089537732877	0	0	0.501	0.0230899538252743	1.06664459995534
GSM1607767	0	0	0.0482350268922892	0.0542524990877572	0.00523092313926263	0.0693971978999062	0	0.0659574559961828	0.0221170244386965	0	0	0.13880987105433	0.0673009291198375	0.0611390118952651	0.0265769870193622	0	0.00741632902081893	0.020213499175159	0	0.380888978131934	0	0.0324642671291983	0.328	0.0490688781690397	1.11009944805912
GSM1607768	0	0.0124345068259244	0.0231663302678508	0.149307600782791	0	0	0.0866912895765098	0.0800598383423085	0.0768488154395069	0.0348128399237822	0	0.186416682086293	0.0476383860449933	0.011948306884058	0.0562445507623165	0.0492457924108497	0.00856234527281258	0.0267919693151309	0	0.149830746064873	0	0	0.307	0.0528481807086292	1.09561427342873
GSM1607769	0.0379377907428364	0	0	0.0442404911925788	0	0.00680470842094179	0.0325636202553799	0.133029838148222	0	0.0372427540549159	0	0.168377783447735	0.00472249423953135	0.123413868045245	0.0588178226205446	0	0.0409494426949124	0.0521573697096185	0	0.233066264995124	0	0.0266757514324155	0.608	0.00986862120765005	1.10937813392591
GSM1607770	0	0	0.00163972583692911	0.0541823984424835	0.0214422152980945	0	0	0.0417082096489409	0.0187297438652592	0.010201441200817	0	0.138326439381874	0.0816013861695769	0.0778744307867006	0.0398979437127256	0.000350402626195913	0	0.0368967694014503	0	0.457402613133907	0.000412925378401059	0.0193333551166441	0.097	0.120475972232536	1.10401254054381
GSM1607771	0.0175610878652425	0	0.0444621673554794	0.215140852852696	0	0	0.0678519239009751	0.110604746674986	0	0.0894993011482436	0	0.210628262793951	0	0.0450174025846566	0.13235395352983	0.0385487516073924	0.0131038677377823	0	0.015227681948765	0	0	0	0.004	0.316153265479722	0.989250005797962
GSM1607772	0	0.0045721010108885	0.0514490685869874	0.160682011972277	0.0937733524452055	0	0.125950786217611	0.0684537860842402	0.0689632844720725	0.0411106831872297	0	0.121588124331477	0.0106736851493812	0.0671581285379313	0.0546345444694031	0.0227111709362015	0	0.00883374694174092	0	0.0994455256573531	0	0	0.047	0.166888448719332	1.03585968759164
GSM1607773	0.0154871893576259	0	0.0173045811051052	0.0136511964021709	0.0671271064087508	0.0823022355318324	0.0724520785311702	0.0497800183924566	0	0.0191509434638271	0	0.0876672640078906	0.00470932049477697	0.123741498352858	0.0754738634691831	0	0.0224391529447061	0.00980107658892509	0	0.338912474948721	0	0	0.345	0.0472262678229269	1.10243656763194
GSM1607774	0.0415611462314341	0	0.0657367362238015	0	0	0.160860449187003	0	0.0871498543469116	0	0.0844956464671229	0	0.0552540414231167	0.0189580797146039	0	0.0534217161962778	0.0693137214209955	0.0971056322541829	0	0	0.26614297653455	0	0	0.304	0.0536579391473455	1.06880149371266
GSM1607775	0	0	0.0189471019324788	0	0	0.113245640819296	0	0.0759257228658226	0	0.0136905455888674	0	0.0564615558779015	0.037155420059046	0.0813858972887799	0.00989831094586472	0	0.0236912213503624	0.0389018733447739	0	0.510079564378223	0	0.0206171455485841	0.229	0.0730587280755292	1.1400504509795
GSM1607776	0.0441345322096918	0	0.0627445972845124	0	0.00916161604442045	0.0548982094175824	0.0439605407126909	0.0699515522111216	0.0393581420759808	0.0148845584452923	0	0.0622445604777698	0.0705832625990916	0.146782954548439	0.0938766918093158	0.00407362270692063	0.0312310444566852	0.0303712222060761	0	0.22174289279441	0	0	0.865	-0.0206321815930212	1.09797093024502
GSM1607777	0	0	0.0206922926993224	0.0408349568963844	0.0218285067990472	0	0.132097164995867	0.0918862996528453	0	0.00486778721145334	0	0.0338962143795773	0.0114151914306964	0.113407818391528	0.0505353265851049	0.0309303280410252	0.0068330617075259	0.025929182341563	0	0.41484586886806	0	0	0.233	0.0722196578182349	1.1072822147028
GSM1607778	0.00807737498806128	0	0.0262574239973295	0	0.0227575172828478	0.193823047577488	0.0171143466539701	0.0312417884795318	0	0.0617780067870864	0	0.144843835219534	0.0047946690369137	0.0687069238918064	0.0661278904136471	0.143534300171981	0.0166124727948328	0.00544870390279581	0	0.174171007567736	0	0.014710691234437	0.311	0.0522214673147219	1.07909767108791
GSM1607779	0.0654905515821536	0	0.0621307467809029	0.00158061356020307	0	0.0601110361671083	0.00959604929091967	0.106086839599639	0.00595628912232573	0.0603772369737767	0	0.0923508683943523	0	0.0126090514424189	0.135209510081091	0.0357370389423743	0.0623317615247894	0.0178806202284682	0	0.268276700315437	0	0.00427508599404115	0.387	0.0399165822454952	1.08977948294898
GSM1607780	0	0	0.14483461150567	0.0120965285421497	0	0.191099782900524	0	0.024868230036601	0.0237829025617969	0.0821290299914438	0	0.15976672297554	0.00206840102292427	0.00490852345381025	0.0192656983552322	0.0502825585950531	0.0691950423281683	0.0142118399135775	0	0.201490127817509	0	0	0.602	0.0113478176301917	1.09438151932622
GSM1607781	0	0	0.0503354948143244	0.0757345059297903	0	0.00560948578951624	0	0.102481499719123	0.012238017923623	0.0506760567836457	0	0.100056605964658	0.0544877694882385	0.026083021133447	0	0	0	0.0666687782253232	0	0.432921830092741	0	0.0227069341355691	0.077	0.134284008357324	1.08114521838203
GSM1607782	0	0.0224527430642865	0	0	0	0.0993576820773846	0	0.0833997558893184	0	0.0880968949042132	0	0.0937521105465962	0.0480118810193643	0.0522869746566751	0.120070882053707	0.0199429169159788	0.0385309088458242	0.0138475944709429	0	0.320249655555708	0	0	0.103	0.115988393868571	1.07103664938623
GSM1607783	0.000963654665404394	0.017697924806931	0.0571510463435351	0.0914640708699752	0	0.0752619131101768	0.0099139927995559	0.122283165933401	0.0118435801958543	0.0721882520154861	0	0.168252286320948	0.0181167761692181	0.0694260756261419	0.0894826190312199	0.025654800121308	0	0.0171157196648015	0	0.153184122326043	0	0	0.016	0.222611936869324	1.01271645124564
GSM1607784	0.0296768234787764	0	0.0934518517727213	0.0221741288386493	0	0.168010839905338	0	0.0408444220710483	0.0540595694552756	0.0249369705596596	0	0.0910938312766627	0.088837784812491	0.0134676272590119	0	0	0	0.052028766252166	0	0.3214173843182	0	0	0.39	0.0395974647718705	1.08915339459162
GSM1607785	0.0406424891230836	0	0.00311740847099074	0.0855263920184085	0	0.0135861162949331	0.179697899655113	0.0610671313496232	0.012744104619674	0.0671584378630211	0	0.12505795647404	0	0.0198641449277784	0.0865308179361109	0	0.0385695015254685	0.107019792664784	0	0.159417807076971	0	0	0.248	0.0672574493283407	1.08305308852057
GSM1607786	0.0173876985863104	0	0.0403600229202725	0	0	0.10770021884965	0	0.130945254931376	0	0.0374932922219347	0	0.113074782677324	0	0.060991928801148	0.0505334236000552	0	0.0663575146624754	0.0105161018211289	0	0.342216043545136	0.0174795210409134	0.00494419634227575	0.355	0.0445683169899975	1.09922058893216
GSM1607787	0	0	0.00421684231369426	0	0.00764935663983351	0.0183058861530055	0.0425633097742637	0.0829098339247352	0.0399559822945819	0.0565328068700507	0	0.0933579883354056	0.035086494652222	0.0837575444678146	0.0227068914418194	0	0	0.138939116809302	0	0.367061940879998	0	0.00695600544327383	0.144	0.102080056859839	1.0854319945139
GSM1607788	0	0	0.0635086017314032	0.0210815012711703	0	0.0663913512446785	0.198417140212874	0.160828237472128	0	0.143839246174861	0	0.103165563175958	0	0.0125087516564361	0.122445832665741	0.0356823597385662	0.0257333670196934	0	0	0.0326675259895743	0	0.0137305216469154	0.0649999999999999	0.143231447658108	1.05125141291054
GSM1607789	0.00792943837130954	0	0.0833718388989817	0	0.0152651879043986	0.00489831475845021	0	0.117639008173539	0.0196604558598666	0.125821769479815	0	0.106760284280329	0.0163342405753432	0.0439105911301229	0.121051532397836	0.0592966354530216	0.0364547002921766	0.021522143623675	0	0.220083858801135	0	0	0.137	0.103780861420316	1.05936084747997
GSM1607790	0.00724948745399188	0	0.0731765960011487	0.000895357584955563	0.0400187827844638	0.10748540660498	0	0.029840682225608	0	0.0114368141353822	0	0.0792736579232707	0.00925701658687286	0.178991149015036	0.0499183237263105	0	0	0	0	0.41245672595798	0	0	0.121	0.108154884140659	1.09494465144135
GSM1607791	0.0463286069435721	0	0	0	0.0112833692620027	0	0.023114237063058	0.0773688593294377	0.0549381268379691	0.085652457229609	0	0.11450124362844	0.0740418143138916	0.0577169417954692	0.0305359910934298	0.0128072678481875	0	0.0329976805100318	0	0.378713404144901	0	0	0.0610000000000001	0.145907595946872	1.06394079947239
GSM1607792	0.0278196069942614	0	0	0.0413740775893716	0	0.0880069861729287	0.0319618858936863	0.0831525677560361	0	0.116973407050889	0	0.10098588188045	0.0536126799594162	0.0617176625143798	0.137391825947082	0	0.0865971254179548	0	0	0.170406292823544	0	0	0.602	0.0113368774226653	1.10423410794532
GSM1607793	0	0	0.0226133270746699	0.0511570668929264	0	0.070541696403971	0.12335063001667	0.126955237874651	0	0.125283895142499	0	0.099031537308128	0	0	0.0829564588225619	0.15046847905731	0.0690555166654811	0	0	0.0785861547411317	0	0	0.107	0.11475944282033	1.04998030353446
GSM1607794	0	0	0.132917310946754	0	0	0.105925530167138	0.0792422475185025	0.107718004073745	0.0532754740381073	0.0501707448843928	0	0.150221863402092	0	0.00964034927138892	0.0329953550587992	0.0516961135919549	0.0934585889386523	0	0	0.132738418108473	0	0	0.466	0.028659829272924	1.07442866620851
GSM1607795	0	0	0.108346112383439	0.10447381166223	0	0.041239077438437	0.0305424158417149	0.0695643423477789	0	0.0431288151528174	0	0.174564081485031	0.00386469983437593	0.051853900801609	0.0188573828280422	0.000351452978850649	0.037126260676134	0.000958685022091497	0	0.315128961547449	0	0	0.244	0.0677763230103608	1.09694380219479
GSM1607796	0	0	0.21817031271109	0.0673334172155065	0	0.0625719906921991	0.0203109805925967	0.139903900596523	0.00606983324724668	0.0698223446509424	0	0.0796560638985866	0.0303769360975577	0.0410947370704469	0.0320128368924306	0.0191354104102797	0.0076730779464598	0.00394951695544908	0	0.199060470990916	0.00285817003177043	0	0.467	0.02825345272489	1.06973676139855
GSM1607797	0	0	0.15268275312109	0	0	0.0714388855008502	0	0.0613210680030882	0	0.119031149142745	0	0.0479611621973119	0.0807867582089846	0.166710985317778	0.0364827976090472	0.00539158426897572	0.0546322142549428	0.0251458408725417	0	0.15801477021032	0.0204000312923257	0	0.518	0.0211049342949543	1.06860377944735
GSM1607798	0.0191726083613668	0	0	0.0215622787167338	0.0597643311417104	0.0764929975539062	0.10033223587089	0.0747501188188213	0	0.0946855310600968	0	0.157601562430719	0	0.0589523795542549	0.0568093755550451	0.0467838229499607	0.0285112305665058	0.00698856698832083	0	0.197592960431668	0	0	0.091	0.125143837847531	1.05871680025878
GSM1607799	0.0127295208011561	0	0.0676206247235579	0	0	0.0212601731767075	0	0.048987873988106	0.00502526650545453	0.0747465525107061	0	0.0685066660488285	0	0.134008037611892	0.0653463734993682	0	0.0302933566383399	0.0208052400467271	0	0.450670314449156	0	0	0.352	0.045214950196014	1.13896832701556
GSM1607800	0	0.0756435497176207	0.048966380704445	0.111091672090721	0	0.0877660502165983	0	0.066795871870207	0.061165577380225	0.118463735039533	0	0.152267862330794	0.0610102074194563	0	0.0172734665841634	0.0248194669402494	0.0875699687733975	0.00199966708460179	0	0.0830330428029085	0.002133481045079	0	0.113	0.111201466563829	1.06426114699099
GSM1607801	0	0	0.0683413207159121	0.0870035614292251	0	0	0.227424416443939	0.0957712297907117	0	0.0337620271065208	0	0.0919027793163344	0.00780997947579487	0.0308426975002733	0.110840156841963	0.0556191317698606	0.0195045487503164	0	0	0.171178150859148	0	0	0.113	0.111374768083511	1.04795857777469
GSM1607802	0	0	0.0208822106172807	0.0125208135166707	0.0526679994578069	0.0175166101075359	0.0741886088040645	0.0600135220286681	0	0.028957398706931	0	0.0579114135647547	0.00369646184898267	0.0997632029592642	0.050772586191744	0.0277413240740035	0	0.0754218921006412	0	0.415098268666187	0.00267170910580477	0.000175978249659863	0.088	0.127637907944311	1.08169326805862
